risk_budget,method,task,regime,seed,episodes,success,rare_failure_recall,contact_boundary_error,unsafe_commitment,overtrust_rate,recovery_success,tail_risk_rate,calibration_ece,intervention_cost,average_scaling_gain,boundary_risk_slope,scale_exception_gap,boundary_coverage,shortcut_reliance,morphology_transfer_gap,recoverability_deficit,regret_to_oracle,utility,coverage,risk_score
0.16,oracle_exception_selector,mobile_manipulation,actuator_latency_shift,5,6,0.392889,0.833333,0.166667,0.0,0.0,0.666667,0.166667,0.0,0.166667,0.333333,0.0,0.166667,0.333333,0.0,0.0,0.0,0.0,0.4396,0.413333,0.05
0.16,oracle_exception_selector,mobile_manipulation,actuator_latency_shift,6,6,0.626222,0.833333,0.166667,0.0,0.0,0.5,0.0,0.0,0.333333,0.666667,0.0,0.166667,0.833333,0.166667,0.0,0.166667,0.0,0.765142,0.913333,0.0
0.16,oracle_exception_selector,mobile_manipulation,actuator_latency_shift,7,6,0.588333,0.333333,0.166667,0.166667,0.0,0.333333,0.0,0.0,0.166667,0.333333,0.166667,0.5,0.5,0.166667,0.0,0.0,0.0,0.585104,0.58,0.07
0.16,oracle_exception_selector,mobile_manipulation,actuator_latency_shift,8,6,0.706,0.666667,0.0,0.0,0.0,0.833333,0.166667,0.0,0.166667,0.333333,0.333333,0.5,0.5,0.0,0.0,0.0,0.0,0.685,0.58,0.05
0.16,oracle_exception_selector,mobile_manipulation,actuator_latency_shift,9,6,0.685556,0.333333,0.166667,0.0,0.0,0.666667,0.166667,0.0,0.333333,0.166667,0.0,0.166667,0.666667,0.0,0.166667,0.0,0.0,0.740475,0.746667,0.05
0.16,oracle_exception_selector,mobile_manipulation,mixed_exception_stress,0,6,0.706,0.5,0.166667,0.0,0.0,0.5,0.0,0.0,0.166667,0.333333,0.333333,0.333333,0.5,0.0,0.0,0.0,0.0,0.685,0.58,0.0
0.16,oracle_exception_selector,mobile_manipulation,mixed_exception_stress,1,6,0.822667,0.5,0.0,0.0,0.0,0.333333,0.0,0.0,0.166667,0.5,0.0,0.166667,0.666667,0.0,0.0,0.0,0.0,0.81,0.746667,0.0
0.16,oracle_exception_selector,mobile_manipulation,mixed_exception_stress,2,6,0.393889,0.333333,0.166667,0.0,0.0,0.666667,0.166667,0.0,0.333333,0.166667,0.166667,0.333333,0.166667,0.0,0.166667,0.0,0.0,0.37555,0.246667,0.05
0.16,oracle_exception_selector,mobile_manipulation,mixed_exception_stress,3,6,0.470667,0.666667,0.0,0.0,0.0,0.5,0.166667,0.0,0.166667,0.166667,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.535442,0.58,0.05
0.16,oracle_exception_selector,mobile_manipulation,mixed_exception_stress,4,6,0.685556,0.5,0.666667,0.0,0.0,0.833333,0.166667,0.0,0.166667,0.166667,0.166667,0.0,0.666667,0.333333,0.166667,0.0,0.0,0.783,0.746667,0.05
0.16,oracle_exception_selector,mobile_manipulation,mixed_exception_stress,5,6,0.626222,0.666667,0.5,0.0,0.0,0.666667,0.0,0.0,0.333333,0.0,0.0,0.5,0.833333,0.333333,0.0,0.166667,0.0,0.734754,0.913333,0.0
0.16,oracle_exception_selector,mobile_manipulation,mixed_exception_stress,6,6,0.353,1.0,0.166667,0.0,0.0,0.833333,0.0,0.0,0.0,0.833333,0.166667,0.833333,0.5,0.0,0.0,0.0,0.0,0.434404,0.58,0.0
0.16,oracle_exception_selector,mobile_manipulation,mixed_exception_stress,7,6,0.626222,1.0,0.333333,0.0,0.0,0.833333,0.166667,0.0,0.333333,0.666667,0.166667,0.333333,0.833333,0.166667,0.333333,0.0,0.0,0.774492,0.913333,0.05
0.16,oracle_exception_selector,mobile_manipulation,mixed_exception_stress,8,6,0.548444,0.666667,0.166667,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.166667,0.5,0.666667,0.0,0.0,0.0,0.0,0.5805,0.746667,0.0
0.16,oracle_exception_selector,mobile_manipulation,mixed_exception_stress,9,6,0.782778,0.833333,0.166667,0.0,0.0,0.333333,0.0,0.0,0.333333,0.666667,0.5,0.333333,0.833333,0.166667,0.166667,0.0,0.0,0.8976,0.913333,0.0
0.16,oracle_exception_selector,bimanual_handoff,rare_contact_tail,0,6,0.548444,0.666667,0.0,0.166667,0.0,0.666667,0.0,0.0,0.0,0.666667,0.333333,0.333333,0.666667,0.166667,0.0,0.0,0.0,0.63315,0.746667,0.07
0.16,oracle_exception_selector,bimanual_handoff,rare_contact_tail,1,6,0.782778,0.5,0.166667,0.0,0.0,0.666667,0.333333,0.0,0.166667,0.166667,0.333333,0.5,0.833333,0.0,0.166667,0.166667,0.0,0.85085,0.913333,0.1
0.16,oracle_exception_selector,bimanual_handoff,rare_contact_tail,2,6,0.588333,0.666667,0.166667,0.0,0.0,0.666667,0.0,0.0,0.166667,0.333333,0.166667,0.0,0.5,0.0,0.0,0.166667,0.0,0.669587,0.58,0.0
0.16,oracle_exception_selector,bimanual_handoff,rare_contact_tail,3,6,0.548444,0.5,0.0,0.166667,0.0,0.5,0.0,0.0,0.166667,0.833333,0.333333,0.166667,0.666667,0.333333,0.0,0.0,0.0,0.612225,0.746667,0.07
0.16,oracle_exception_selector,bimanual_handoff,rare_contact_tail,4,6,0.470667,0.5,0.166667,0.0,0.0,0.666667,0.166667,0.0,0.166667,0.666667,0.0,0.166667,0.5,0.0,0.0,0.0,0.0,0.522312,0.58,0.05
0.16,oracle_exception_selector,bimanual_handoff,rare_contact_tail,5,6,0.685556,1.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.166667,0.333333,0.0,0.166667,0.666667,0.0,0.0,0.0,0.0,0.81,0.746667,0.0
0.16,oracle_exception_selector,bimanual_handoff,rare_contact_tail,6,6,0.491111,1.0,0.333333,0.0,0.0,0.666667,0.0,0.0,0.166667,0.166667,0.166667,0.5,0.333333,0.0,0.0,0.0,0.0,0.5376,0.413333,0.0
0.16,oracle_exception_selector,bimanual_handoff,rare_contact_tail,7,6,0.5,0.833333,0.166667,0.0,0.0,0.833333,0.0,0.0,0.166667,0.5,0.333333,0.333333,1.0,0.0,0.0,0.166667,0.0,0.684167,1.0,0.0
0.16,oracle_exception_selector,bimanual_handoff,rare_contact_tail,8,6,0.411333,0.833333,0.166667,0.0,0.0,0.5,0.0,0.0,0.166667,0.333333,0.333333,0.5,0.666667,0.0,0.166667,0.166667,0.0,0.504225,0.746667,0.0
0.16,oracle_exception_selector,bimanual_handoff,rare_contact_tail,9,6,0.939333,0.833333,0.0,0.0,0.0,0.666667,0.0,0.0,0.5,0.5,0.166667,0.0,0.833333,0.0,0.0,0.0,0.0,0.935,0.913333,0.0
0.16,oracle_exception_selector,bimanual_handoff,occluded_precondition,0,6,0.626222,0.5,0.166667,0.333333,0.0,0.666667,0.0,0.0,0.333333,0.5,0.333333,0.5,0.833333,0.0,0.0,0.0,0.0,0.671642,0.913333,0.14
0.16,oracle_exception_selector,bimanual_handoff,occluded_precondition,1,6,0.178,0.833333,0.0,0.0,0.0,0.833333,0.0,0.0,0.166667,0.166667,0.0,0.333333,0.0,0.0,0.166667,0.0,0.0,0.188842,0.08,0.0
0.16,oracle_exception_selector,bimanual_handoff,occluded_precondition,2,6,0.470667,0.666667,0.0,0.0,0.0,0.833333,0.0,0.0,0.166667,0.666667,0.0,0.333333,0.5,0.166667,0.0,0.0,0.0,0.545146,0.58,0.0
0.16,oracle_exception_selector,bimanual_handoff,occluded_precondition,3,6,0.469667,0.666667,0.0,0.0,0.0,0.666667,0.0,0.0,0.666667,0.166667,0.0,0.5,0.833333,0.166667,0.0,0.166667,0.0,0.560221,0.913333,0.0
0.16,oracle_exception_selector,bimanual_handoff,occluded_precondition,4,6,0.782778,0.666667,0.333333,0.0,0.0,0.5,0.0,0.0,0.166667,0.5,0.166667,0.333333,0.833333,0.333333,0.0,0.0,0.0,0.901496,0.913333,0.0
0.16,oracle_exception_selector,bimanual_handoff,occluded_precondition,5,6,0.782778,0.666667,0.333333,0.0,0.0,0.666667,0.333333,0.0,0.0,0.0,0.333333,0.166667,0.833333,0.0,0.0,0.166667,0.0,0.901496,0.913333,0.1
0.16,oracle_exception_selector,bimanual_handoff,occluded_precondition,6,6,0.470667,0.5,0.166667,0.0,0.0,0.833333,0.0,0.0,0.166667,0.333333,0.166667,0.0,0.5,0.0,0.0,0.0,0.0,0.551425,0.58,0.0
0.16,oracle_exception_selector,bimanual_handoff,occluded_precondition,7,6,0.685556,0.666667,0.166667,0.166667,0.0,0.333333,0.166667,0.0,0.333333,0.666667,0.5,0.333333,0.666667,0.0,0.0,0.333333,0.0,0.718875,0.746667,0.12
0.16,oracle_exception_selector,bimanual_handoff,occluded_precondition,8,6,0.548444,0.666667,0.166667,0.0,0.0,0.833333,0.166667,0.0,0.333333,0.333333,0.0,0.166667,0.666667,0.0,0.0,0.166667,0.0,0.643275,0.746667,0.05
0.16,oracle_exception_selector,bimanual_handoff,occluded_precondition,9,6,0.685556,0.5,0.166667,0.166667,0.0,0.833333,0.0,0.0,0.166667,0.333333,0.166667,0.0,0.666667,0.166667,0.0,0.0,0.0,0.776925,0.746667,0.07
0.16,oracle_exception_selector,bimanual_handoff,embodiment_mismatch,0,6,0.782778,0.666667,0.166667,0.0,0.0,0.666667,0.166667,0.0,0.333333,0.166667,0.0,0.5,0.833333,0.0,0.0,0.166667,0.0,0.874225,0.913333,0.05
0.16,oracle_exception_selector,bimanual_handoff,embodiment_mismatch,1,6,0.548444,0.666667,0.0,0.0,0.0,0.5,0.0,0.0,0.666667,0.666667,0.333333,0.166667,0.666667,0.166667,0.0,0.0,0.0,0.62235,0.746667,0.0
0.16,oracle_exception_selector,bimanual_handoff,embodiment_mismatch,2,6,0.548444,1.0,0.0,0.0,0.0,0.833333,0.0,0.0,0.166667,0.333333,0.0,0.333333,0.666667,0.0,0.0,0.0,0.0,0.6831,0.746667,0.0
0.16,oracle_exception_selector,bimanual_handoff,embodiment_mismatch,3,6,0.626222,0.666667,0.0,0.0,0.0,0.0,0.166667,0.0,0.166667,0.666667,0.166667,0.166667,0.833333,0.166667,0.0,0.0,0.0,0.709042,0.913333,0.05
0.16,oracle_exception_selector,bimanual_handoff,embodiment_mismatch,4,6,0.588333,0.833333,0.333333,0.0,0.0,0.666667,0.166667,0.0,0.333333,0.0,0.166667,0.5,0.5,0.0,0.0,0.0,0.0,0.635337,0.58,0.05
0.16,oracle_exception_selector,bimanual_handoff,embodiment_mismatch,5,6,0.548444,0.833333,0.166667,0.0,0.0,0.666667,0.0,0.0,0.166667,0.166667,0.166667,0.333333,0.666667,0.166667,0.0,0.0,0.0,0.659475,0.746667,0.0
0.16,oracle_exception_selector,bimanual_handoff,embodiment_mismatch,6,6,0.548444,0.666667,0.166667,0.166667,0.0,0.833333,0.0,0.0,0.166667,0.166667,0.0,0.333333,0.666667,0.0,0.0,0.0,0.0,0.6345,0.746667,0.07
0.16,oracle_exception_selector,bimanual_handoff,embodiment_mismatch,7,6,0.685556,0.833333,0.166667,0.0,0.0,0.833333,0.166667,0.0,0.166667,0.166667,0.166667,0.166667,0.666667,0.166667,0.0,0.0,0.0,0.80055,0.746667,0.05
0.16,oracle_exception_selector,bimanual_handoff,embodiment_mismatch,8,6,0.589333,0.833333,0.0,0.0,0.0,0.833333,0.0,0.0,0.333333,0.666667,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.0,0.56,0.413333,0.0
0.16,oracle_exception_selector,bimanual_handoff,embodiment_mismatch,9,6,0.5,0.5,0.333333,0.0,0.0,0.5,0.0,0.0,0.0,0.666667,0.0,0.5,1.0,0.166667,0.0,0.0,0.0,0.6225,1.0,0.0
0.16,oracle_exception_selector,bimanual_handoff,long_horizon_compounding,0,6,0.411333,0.666667,0.166667,0.0,0.0,0.666667,0.166667,0.0,0.333333,0.5,0.5,0.5,0.666667,0.0,0.0,0.166667,0.0,0.477225,0.746667,0.05
0.16,oracle_exception_selector,bimanual_handoff,long_horizon_compounding,1,6,0.626222,1.0,0.166667,0.0,0.0,0.666667,0.0,0.0,0.5,0.333333,0.5,0.5,0.833333,0.0,0.0,0.0,0.0,0.758129,0.913333,0.0
0.16,oracle_exception_selector,bimanual_handoff,long_horizon_compounding,2,6,0.666667,0.5,0.166667,0.0,0.0,0.666667,0.0,0.0,0.333333,0.166667,0.166667,0.166667,1.0,0.0,0.0,0.0,0.0,0.8075,1.0,0.0
0.16,oracle_exception_selector,bimanual_handoff,long_horizon_compounding,3,6,0.626222,0.666667,0.5,0.0,0.0,0.5,0.0,0.0,0.166667,0.666667,0.166667,0.5,0.833333,0.0,0.0,0.0,0.0,0.733196,0.913333,0.0
0.16,oracle_exception_selector,bimanual_handoff,long_horizon_compounding,4,6,0.822667,1.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.5,0.333333,0.0,0.666667,0.666667,0.0,0.0,0.0,0.0,0.81,0.746667,0.0
0.16,oracle_exception_selector,bimanual_handoff,long_horizon_compounding,5,6,0.626222,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.333333,0.833333,0.0,0.0,0.166667,0.0,0.73865,0.913333,0.0
0.16,oracle_exception_selector,bimanual_handoff,long_horizon_compounding,6,6,0.626222,0.5,0.166667,0.166667,0.0,0.666667,0.166667,0.0,0.5,0.333333,0.166667,0.166667,0.833333,0.0,0.0,0.333333,0.0,0.694237,0.913333,0.12
0.16,oracle_exception_selector,bimanual_handoff,long_horizon_compounding,7,6,0.588333,0.666667,0.333333,0.0,0.0,0.666667,0.166667,0.0,0.0,0.166667,0.0,0.166667,0.5,0.166667,0.0,0.0,0.0,0.655317,0.58,0.05
0.16,oracle_exception_selector,bimanual_handoff,long_horizon_compounding,8,6,0.548444,0.666667,0.166667,0.0,0.0,0.333333,0.0,0.0,0.166667,0.333333,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.648,0.746667,0.0
0.16,oracle_exception_selector,bimanual_handoff,long_horizon_compounding,9,6,0.411333,0.833333,0.0,0.0,0.0,0.833333,0.0,0.0,0.166667,0.333333,0.166667,0.666667,0.666667,0.0,0.0,0.0,0.0,0.512325,0.746667,0.0
0.16,oracle_exception_selector,bimanual_handoff,spurious_visual_shortcut,0,6,0.393889,0.833333,0.0,0.0,0.0,1.0,0.166667,0.0,0.166667,0.333333,0.166667,0.333333,0.166667,0.0,0.0,0.0,0.0,0.412888,0.246667,0.05
0.16,oracle_exception_selector,bimanual_handoff,spurious_visual_shortcut,1,6,0.588333,0.666667,0.166667,0.0,0.0,0.833333,0.0,0.0,0.0,0.0,0.333333,0.166667,0.5,0.166667,0.0,0.0,0.0,0.675296,0.58,0.0
0.16,oracle_exception_selector,bimanual_handoff,spurious_visual_shortcut,2,6,0.469667,0.5,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.666667,0.5,0.5,0.833333,0.0,0.0,0.0,0.0,0.581258,0.913333,0.0
0.16,oracle_exception_selector,bimanual_handoff,spurious_visual_shortcut,3,6,0.470667,0.5,0.166667,0.0,0.0,0.666667,0.166667,0.0,0.166667,0.166667,0.166667,0.166667,0.5,0.0,0.0,0.0,0.0,0.522312,0.58,0.05
0.16,oracle_exception_selector,bimanual_handoff,spurious_visual_shortcut,4,6,0.822667,1.0,0.0,0.0,0.0,0.5,0.166667,0.0,0.166667,0.333333,0.166667,0.333333,0.666667,0.0,0.166667,0.166667,0.0,0.81,0.746667,0.05
0.16,oracle_exception_selector,bimanual_handoff,spurious_visual_shortcut,5,6,0.196444,0.833333,0.166667,0.0,0.0,1.0,0.333333,0.0,0.166667,0.5,0.166667,0.333333,0.333333,0.0,0.0,0.0,0.0,0.248733,0.413333,0.1
0.16,oracle_exception_selector,bimanual_handoff,spurious_visual_shortcut,6,6,0.782778,0.666667,0.166667,0.0,0.0,0.833333,0.0,0.0,0.0,0.5,0.166667,0.5,0.833333,0.166667,0.0,0.0,0.0,0.920196,0.913333,0.0
0.16,oracle_exception_selector,bimanual_handoff,spurious_visual_shortcut,7,6,0.589333,0.5,0.166667,0.0,0.0,1.0,0.0,0.0,0.333333,0.166667,0.166667,0.333333,0.333333,0.0,0.0,0.0,0.0,0.56,0.413333,0.0
0.16,oracle_exception_selector,bimanual_handoff,spurious_visual_shortcut,8,6,0.706,0.833333,0.333333,0.0,0.0,0.666667,0.166667,0.0,0.333333,0.166667,0.0,0.166667,0.5,0.0,0.0,0.0,0.0,0.685,0.58,0.05
0.16,oracle_exception_selector,bimanual_handoff,spurious_visual_shortcut,9,6,0.588333,0.833333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.166667,0.166667,0.0,0.5,0.0,0.0,0.166667,0.0,0.680433,0.58,0.0
0.16,oracle_exception_selector,bimanual_handoff,recovery_scarce_failure,0,6,0.685556,0.333333,0.166667,0.0,0.0,0.666667,0.166667,0.0,0.166667,0.5,0.166667,0.333333,0.666667,0.0,0.166667,0.0,0.0,0.737775,0.746667,0.05
0.16,oracle_exception_selector,bimanual_handoff,recovery_scarce_failure,1,6,0.782778,0.666667,0.166667,0.0,0.0,0.666667,0.166667,0.0,0.0,0.333333,0.166667,0.333333,0.833333,0.0,0.0,0.0,0.0,0.905392,0.913333,0.05
0.16,oracle_exception_selector,bimanual_handoff,recovery_scarce_failure,2,6,0.782778,1.0,0.0,0.166667,0.0,0.666667,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.833333,0.166667,0.0,0.0,0.0,0.935,0.913333,0.07
0.16,oracle_exception_selector,bimanual_handoff,recovery_scarce_failure,3,6,0.548444,0.833333,0.166667,0.166667,0.0,0.5,0.166667,0.0,0.333333,0.5,0.666667,0.333333,0.666667,0.0,0.0,0.0,0.0,0.6075,0.746667,0.12
0.16,oracle_exception_selector,bimanual_handoff,recovery_scarce_failure,4,6,0.833333,1.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.166667,0.166667,0.166667,0.166667,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.16,oracle_exception_selector,bimanual_handoff,recovery_scarce_failure,5,6,0.464367,0.833333,0.166667,0.166667,0.0,0.666667,0.333333,0.0,0.166667,0.833333,0.333333,0.333333,0.5,0.0,0.0,0.0,0.0,0.498532,0.5665,0.17
0.16,oracle_exception_selector,bimanual_handoff,recovery_scarce_failure,6,6,0.706,0.5,0.166667,0.166667,0.0,0.166667,0.0,0.0,0.166667,0.5,0.0,0.166667,0.5,0.0,0.0,0.0,0.0,0.685,0.58,0.07
0.16,oracle_exception_selector,bimanual_handoff,recovery_scarce_failure,7,6,0.833333,0.666667,0.166667,0.0,0.0,0.666667,0.0,0.0,0.0,0.333333,0.333333,0.166667,1.0,0.333333,0.0,0.166667,0.0,1.0,1.0,0.0
0.16,oracle_exception_selector,bimanual_handoff,recovery_scarce_failure,8,6,0.470667,0.5,0.0,0.0,0.166667,0.5,0.0,0.0,0.333333,0.666667,0.333333,0.333333,0.5,0.166667,0.0,0.166667,0.0,0.497196,0.58,0.03
0.16,oracle_exception_selector,bimanual_handoff,recovery_scarce_failure,9,6,0.626222,0.666667,0.333333,0.0,0.0,0.5,0.333333,0.0,0.0,0.333333,0.166667,0.166667,0.833333,0.166667,0.0,0.0,0.0,0.734754,0.913333,0.1
0.16,oracle_exception_selector,bimanual_handoff,distribution_mixture_aliasing,0,6,0.491111,0.333333,0.0,0.0,0.0,0.5,0.0,0.0,0.166667,0.5,0.333333,0.166667,0.333333,0.166667,0.0,0.0,0.0,0.5068,0.413333,0.0
0.16,oracle_exception_selector,bimanual_handoff,distribution_mixture_aliasing,1,6,0.548444,0.666667,0.166667,0.0,0.0,0.5,0.166667,0.0,0.333333,0.5,0.0,0.166667,0.666667,0.0,0.0,0.0,0.0,0.624375,0.746667,0.05
0.16,oracle_exception_selector,bimanual_handoff,distribution_mixture_aliasing,2,6,0.588333,0.333333,0.0,0.0,0.0,0.666667,0.0,0.0,0.166667,0.333333,0.166667,0.833333,0.5,0.0,0.0,0.166667,0.0,0.599946,0.58,0.0
0.16,oracle_exception_selector,bimanual_handoff,distribution_mixture_aliasing,3,6,0.588333,0.833333,0.0,0.0,0.0,0.833333,0.333333,0.0,0.333333,0.333333,0.166667,0.666667,0.5,0.0,0.0,0.0,0.0,0.622208,0.58,0.1
0.16,oracle_exception_selector,bimanual_handoff,distribution_mixture_aliasing,4,6,0.782778,0.666667,0.166667,0.0,0.0,0.833333,0.0,0.0,0.0,0.666667,0.0,0.333333,0.833333,0.0,0.0,0.0,0.0,0.932663,0.913333,0.0
0.16,oracle_exception_selector,bimanual_handoff,distribution_mixture_aliasing,5,6,0.939333,0.833333,0.0,0.166667,0.0,0.5,0.166667,0.0,0.166667,0.666667,0.166667,0.666667,0.833333,0.0,0.0,0.166667,0.0,0.935,0.913333,0.12
0.16,oracle_exception_selector,bimanual_handoff,distribution_mixture_aliasing,6,6,0.626222,0.833333,0.5,0.0,0.0,0.666667,0.0,0.0,0.166667,0.333333,0.0,0.166667,0.833333,0.0,0.0,0.0,0.0,0.7854,0.913333,0.0
0.16,oracle_exception_selector,bimanual_handoff,distribution_mixture_aliasing,7,6,0.822667,0.666667,0.166667,0.0,0.0,1.0,0.166667,0.0,0.333333,0.333333,0.166667,0.666667,0.666667,0.166667,0.0,0.0,0.0,0.81,0.746667,0.05
0.16,oracle_exception_selector,bimanual_handoff,distribution_mixture_aliasing,8,6,0.411333,0.833333,0.333333,0.0,0.0,0.666667,0.333333,0.0,0.333333,0.333333,0.333333,0.333333,0.666667,0.166667,0.0,0.0,0.0,0.488025,0.746667,0.1
0.16,oracle_exception_selector,bimanual_handoff,distribution_mixture_aliasing,9,6,0.392889,0.833333,0.5,0.0,0.0,0.666667,0.0,0.0,0.5,0.166667,0.166667,0.0,0.333333,0.0,0.0,0.0,0.0,0.445667,0.413333,0.0
0.16,oracle_exception_selector,bimanual_handoff,actuator_latency_shift,0,6,0.411333,0.5,0.333333,0.0,0.0,0.666667,0.0,0.0,0.0,0.5,0.166667,0.166667,0.666667,0.0,0.0,0.0,0.0,0.515025,0.746667,0.0
0.16,oracle_exception_selector,bimanual_handoff,actuator_latency_shift,1,6,0.626222,0.666667,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.5,0.166667,0.333333,0.833333,0.166667,0.0,0.0,0.0,0.725404,0.913333,0.0
0.16,oracle_exception_selector,bimanual_handoff,actuator_latency_shift,2,6,1.0,0.666667,0.166667,0.166667,0.0,0.5,0.333333,0.0,0.333333,0.333333,0.166667,0.333333,1.0,0.166667,0.0,0.0,0.0,0.998,1.0,0.17
0.16,oracle_exception_selector,bimanual_handoff,actuator_latency_shift,3,6,0.353,0.333333,0.166667,0.0,0.0,0.5,0.333333,0.0,0.166667,0.166667,0.0,0.166667,0.5,0.0,0.0,0.0,0.0,0.376179,0.58,0.1
0.16,oracle_exception_selector,bimanual_handoff,actuator_latency_shift,4,6,0.782778,0.5,0.166667,0.166667,0.0,0.5,0.0,0.0,0.166667,0.5,0.0,0.166667,0.833333,0.166667,0.0,0.333333,0.0,0.874225,0.913333,0.07
0.16,oracle_exception_selector,bimanual_handoff,actuator_latency_shift,5,6,0.666667,0.666667,0.333333,0.0,0.0,0.666667,0.166667,0.0,0.333333,0.333333,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.780833,1.0,0.05
0.16,oracle_exception_selector,bimanual_handoff,actuator_latency_shift,6,6,0.685556,0.333333,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.666667,0.0,0.0,0.666667,0.166667,0.0,0.0,0.0,0.76275,0.746667,0.0
0.16,oracle_exception_selector,bimanual_handoff,actuator_latency_shift,7,6,0.822667,0.666667,0.166667,0.0,0.0,0.166667,0.0,0.0,0.166667,0.166667,0.166667,0.5,0.666667,0.0,0.0,0.0,0.0,0.81,0.746667,0.0
0.16,oracle_exception_selector,bimanual_handoff,actuator_latency_shift,8,6,0.626222,0.5,0.166667,0.0,0.0,0.666667,0.166667,0.0,0.166667,0.333333,0.333333,0.0,0.833333,0.166667,0.0,0.0,0.0,0.748779,0.913333,0.05
0.16,oracle_exception_selector,bimanual_handoff,actuator_latency_shift,9,6,0.588333,0.5,0.0,0.0,0.0,0.666667,0.166667,0.0,0.333333,0.833333,0.166667,0.0,0.5,0.0,0.0,0.166667,0.0,0.638762,0.58,0.05
0.16,oracle_exception_selector,bimanual_handoff,mixed_exception_stress,0,6,0.491111,0.666667,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.333333,0.166667,0.5,0.333333,0.0,0.0,0.0,0.0,0.5236,0.413333,0.0
0.16,oracle_exception_selector,bimanual_handoff,mixed_exception_stress,1,6,0.274222,0.833333,0.333333,0.0,0.0,0.333333,0.0,0.0,0.333333,0.5,0.166667,0.166667,0.666667,0.0,0.0,0.0,0.0,0.373275,0.746667,0.0
0.16,oracle_exception_selector,bimanual_handoff,mixed_exception_stress,2,6,0.411333,0.5,0.333333,0.0,0.0,0.833333,0.166667,0.0,0.166667,0.166667,0.333333,0.166667,0.666667,0.0,0.0,0.0,0.0,0.5022,0.746667,0.05
0.16,oracle_exception_selector,bimanual_handoff,mixed_exception_stress,3,6,0.392889,0.833333,0.0,0.0,0.0,0.5,0.0,0.0,0.333333,0.5,0.0,0.333333,0.333333,0.166667,0.0,0.0,0.0,0.4298,0.413333,0.0
0.16,oracle_exception_selector,bimanual_handoff,mixed_exception_stress,4,6,0.822667,0.666667,0.333333,0.0,0.0,0.5,0.0,0.0,0.333333,0.5,0.5,0.833333,0.666667,0.0,0.0,0.0,0.0,0.81,0.746667,0.0
0.16,oracle_exception_selector,bimanual_handoff,mixed_exception_stress,5,6,0.294667,0.666667,0.0,0.0,0.0,0.5,0.166667,0.0,0.0,0.5,0.166667,0.166667,0.333333,0.0,0.166667,0.166667,0.0,0.335533,0.413333,0.05
0.16,oracle_exception_selector,bimanual_handoff,mixed_exception_stress,6,6,0.392889,0.833333,0.0,0.0,0.0,0.5,0.166667,0.0,0.166667,0.666667,0.0,0.166667,0.333333,0.0,0.0,0.0,0.0,0.433067,0.413333,0.05
0.16,oracle_exception_selector,bimanual_handoff,mixed_exception_stress,7,6,0.411333,0.666667,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.166667,0.166667,0.5,0.666667,0.0,0.0,0.0,0.0,0.5076,0.746667,0.0
0.16,oracle_exception_selector,bimanual_handoff,mixed_exception_stress,8,6,0.626222,0.833333,0.166667,0.0,0.0,0.833333,0.166667,0.0,0.166667,0.333333,0.166667,0.5,0.833333,0.0,0.0,0.166667,0.0,0.755013,0.913333,0.05
0.16,oracle_exception_selector,bimanual_handoff,mixed_exception_stress,9,6,0.548444,0.5,0.166667,0.0,0.0,0.833333,0.166667,0.0,0.166667,0.833333,0.333333,0.333333,0.666667,0.0,0.0,0.0,0.0,0.6264,0.746667,0.05
0.16,oracle_exception_selector,tool_use_sequence,rare_contact_tail,0,6,0.685556,0.5,0.333333,0.0,0.0,0.666667,0.166667,0.0,0.333333,0.5,0.166667,0.5,0.666667,0.0,0.0,0.0,0.0,0.73305,0.746667,0.05
0.16,oracle_exception_selector,tool_use_sequence,rare_contact_tail,1,6,0.666667,0.666667,0.166667,0.0,0.0,0.666667,0.0,0.0,0.5,0.333333,0.333333,0.0,1.0,0.0,0.0,0.0,0.0,0.828333,1.0,0.0
0.16,oracle_exception_selector,tool_use_sequence,rare_contact_tail,2,6,0.822667,0.5,0.0,0.0,0.0,0.833333,0.0,0.0,0.166667,0.833333,0.166667,0.166667,0.666667,0.0,0.0,0.0,0.0,0.81,0.746667,0.0
0.16,oracle_exception_selector,tool_use_sequence,rare_contact_tail,3,6,0.548444,0.666667,0.0,0.0,0.0,0.5,0.0,0.0,0.166667,0.5,0.333333,0.166667,0.666667,0.0,0.0,0.0,0.0,0.64665,0.746667,0.0
