method,split,task,regime,seed,episodes,success,rare_failure_recall,contact_boundary_error,unsafe_commitment,overtrust_rate,recovery_success,tail_risk_rate,calibration_ece,intervention_cost,average_scaling_gain,boundary_risk_slope,scale_exception_gap,boundary_coverage,shortcut_reliance,morphology_transfer_gap,recoverability_deficit,regret_to_oracle,utility
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,spurious_visual_shortcut,1,6,0.5,0.333333,0.166667,0.0,0.0,0.666667,0.333333,0.0,0.166667,0.166667,0.0,0.666667,0.833333,0.166667,0.0,0.0,0.333333,0.534167
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,spurious_visual_shortcut,2,6,0.666667,0.333333,0.166667,0.0,0.0,0.5,0.0,0.0,0.166667,0.333333,0.166667,0.5,0.333333,0.0,0.0,0.166667,0.166667,0.705833
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,spurious_visual_shortcut,3,6,0.833333,1.0,0.166667,0.0,0.0,0.333333,0.0,0.0,0.166667,0.333333,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.95
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,spurious_visual_shortcut,4,6,0.5,0.5,0.166667,0.0,0.0,0.166667,0.166667,0.166667,0.0,0.166667,0.333333,0.166667,0.666667,0.0,0.0,0.333333,0.166667,0.5775
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,spurious_visual_shortcut,5,6,0.666667,0.833333,0.166667,0.166667,0.0,0.666667,0.0,0.166667,0.333333,0.333333,0.166667,0.166667,0.5,0.166667,0.0,0.5,0.333333,0.768333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,spurious_visual_shortcut,6,6,0.666667,0.833333,0.166667,0.0,0.166667,0.5,0.166667,0.0,0.166667,0.0,0.666667,0.166667,0.5,0.0,0.0,0.0,0.333333,0.755
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,spurious_visual_shortcut,7,6,0.333333,0.5,0.333333,0.166667,0.0,0.666667,0.0,0.166667,0.166667,0.5,0.5,0.166667,0.5,0.166667,0.0,0.166667,0.5,0.404167
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,spurious_visual_shortcut,8,6,0.5,0.833333,0.5,0.0,0.0,0.333333,0.0,0.166667,0.166667,0.333333,0.333333,0.166667,0.666667,0.166667,0.0,0.0,0.5,0.62
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,spurious_visual_shortcut,9,6,0.666667,0.333333,0.333333,0.166667,0.166667,0.333333,0.5,0.0,0.166667,0.166667,0.166667,0.333333,0.833333,0.166667,0.666667,0.0,0.0,0.654167
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,recovery_scarce_failure,0,6,0.666667,0.5,0.166667,0.166667,0.0,0.333333,0.0,0.0,0.333333,0.166667,0.166667,0.166667,0.333333,0.5,0.166667,0.0,0.333333,0.6975
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,recovery_scarce_failure,1,6,0.166667,0.5,0.5,0.0,0.166667,0.333333,0.5,0.0,0.333333,0.333333,0.333333,0.166667,0.5,0.166667,0.0,0.166667,0.333333,0.163333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,recovery_scarce_failure,2,6,0.833333,0.5,0.166667,0.0,0.166667,0.333333,0.0,0.0,0.333333,0.333333,0.0,0.166667,0.333333,0.166667,0.166667,0.166667,0.0,0.881667
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,recovery_scarce_failure,3,6,0.666667,0.5,0.166667,0.0,0.0,0.5,0.166667,0.333333,0.333333,0.333333,0.166667,0.5,0.666667,0.166667,0.0,0.0,0.166667,0.720833
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,recovery_scarce_failure,4,6,0.5,0.333333,0.0,0.0,0.0,0.666667,0.166667,0.0,0.0,0.166667,0.166667,0.5,0.666667,0.333333,0.0,0.0,0.5,0.556667
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,recovery_scarce_failure,5,6,0.5,0.5,0.0,0.0,0.0,0.166667,0.0,0.0,0.166667,0.333333,0.333333,0.166667,0.333333,0.0,0.0,0.0,0.333333,0.554167
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,recovery_scarce_failure,6,6,0.833333,1.0,0.5,0.166667,0.0,0.666667,0.0,0.166667,0.166667,0.166667,0.333333,0.333333,0.333333,0.166667,0.0,0.333333,0.0,0.948333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,recovery_scarce_failure,7,6,0.333333,0.666667,0.166667,0.0,0.0,0.333333,0.0,0.166667,0.166667,0.0,0.0,0.0,0.5,0.0,0.0,0.333333,0.166667,0.448333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,recovery_scarce_failure,8,6,0.666667,0.5,0.333333,0.166667,0.0,0.333333,0.166667,0.166667,0.0,0.166667,0.0,0.0,0.833333,0.333333,0.0,0.0,0.0,0.7625
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,recovery_scarce_failure,9,6,1.0,0.666667,0.166667,0.333333,0.0,0.666667,0.0,0.166667,0.333333,0.166667,0.0,0.0,0.833333,0.0,0.0,0.166667,0.0,1.0
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,distribution_mixture_aliasing,0,6,0.333333,0.5,0.166667,0.166667,0.166667,0.166667,0.333333,0.0,0.5,0.333333,0.333333,0.666667,0.5,0.0,0.0,0.0,0.166667,0.266667
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,distribution_mixture_aliasing,1,6,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.166667,0.5,0.0,0.333333,0.833333,0.0,0.0,0.0,0.333333,0.601667
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,distribution_mixture_aliasing,2,6,0.333333,0.166667,0.0,0.166667,0.0,0.5,0.0,0.0,0.0,0.666667,0.0,0.0,0.666667,0.333333,0.0,0.166667,0.5,0.393333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,distribution_mixture_aliasing,3,6,0.0,0.5,0.333333,0.0,0.0,0.833333,0.166667,0.166667,0.333333,0.166667,0.166667,0.166667,0.333333,0.166667,0.333333,0.0,0.666667,0.061667
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,distribution_mixture_aliasing,4,6,0.5,0.666667,0.0,0.166667,0.0,0.666667,0.166667,0.166667,0.333333,0.0,0.0,0.0,0.333333,0.166667,0.0,0.0,0.5,0.561667
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,distribution_mixture_aliasing,5,6,0.666667,0.833333,0.166667,0.0,0.0,0.666667,0.333333,0.0,0.333333,0.166667,0.5,0.333333,0.833333,0.166667,0.166667,0.0,0.166667,0.775833
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,distribution_mixture_aliasing,6,6,0.666667,0.5,0.333333,0.0,0.166667,0.666667,0.166667,0.5,0.166667,0.666667,0.0,0.0,0.333333,0.0,0.0,0.166667,0.0,0.744167
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,distribution_mixture_aliasing,7,6,0.5,1.0,0.0,0.166667,0.166667,0.833333,0.166667,0.0,0.166667,0.666667,0.333333,0.666667,0.5,0.166667,0.0,0.166667,0.166667,0.57
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,distribution_mixture_aliasing,8,6,0.666667,0.5,0.166667,0.0,0.166667,0.5,0.0,0.166667,0.166667,0.333333,0.5,0.333333,0.5,0.166667,0.0,0.0,0.166667,0.73
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,distribution_mixture_aliasing,9,6,0.666667,0.833333,0.0,0.0,0.0,0.666667,0.0,0.0,0.333333,0.333333,0.0,0.166667,0.833333,0.166667,0.0,0.0,0.0,0.83
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,actuator_latency_shift,0,6,0.333333,0.166667,0.0,0.166667,0.0,0.333333,0.0,0.0,0.166667,0.333333,0.0,0.0,0.666667,0.5,0.166667,0.0,0.333333,0.3775
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,actuator_latency_shift,1,6,0.5,0.333333,0.166667,0.0,0.0,0.833333,0.333333,0.0,0.0,0.333333,0.166667,0.333333,0.833333,0.166667,0.0,0.0,0.333333,0.5825
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,actuator_latency_shift,2,6,0.833333,0.5,0.333333,0.333333,0.0,0.333333,0.0,0.0,0.5,0.333333,0.166667,0.333333,0.5,0.333333,0.166667,0.0,0.0,0.84
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,actuator_latency_shift,3,6,0.833333,0.833333,0.333333,0.0,0.0,0.333333,0.0,0.0,0.166667,0.5,0.166667,0.5,0.333333,0.166667,0.166667,0.0,0.166667,0.913333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,actuator_latency_shift,4,6,0.666667,0.5,0.5,0.166667,0.0,0.666667,0.166667,0.0,0.0,0.166667,0.0,0.333333,0.333333,0.0,0.0,0.0,0.333333,0.71
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,actuator_latency_shift,5,6,0.5,0.666667,0.166667,0.0,0.0,0.333333,0.0,0.166667,0.0,0.666667,0.166667,0.5,0.333333,0.166667,0.166667,0.0,0.166667,0.5725
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,actuator_latency_shift,6,6,0.5,0.833333,0.166667,0.0,0.166667,0.666667,0.166667,0.166667,0.0,0.333333,0.0,0.166667,0.666667,0.166667,0.0,0.0,0.166667,0.628333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,actuator_latency_shift,7,6,0.666667,0.5,0.166667,0.5,0.166667,1.0,0.166667,0.0,0.0,0.333333,0.5,0.166667,0.5,0.0,0.0,0.0,0.333333,0.69
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,actuator_latency_shift,8,6,0.166667,0.666667,0.5,0.0,0.0,0.666667,0.0,0.333333,0.166667,0.5,0.5,0.666667,0.5,0.0,0.0,0.0,0.5,0.24
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,actuator_latency_shift,9,6,1.0,0.833333,0.166667,0.0,0.333333,0.5,0.5,0.166667,0.166667,0.5,0.333333,0.166667,0.166667,0.0,0.0,0.166667,0.0,1.0
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,mixed_exception_stress,0,6,0.666667,0.166667,0.166667,0.0,0.0,0.5,0.0,0.166667,0.0,0.166667,0.333333,0.166667,0.5,0.333333,0.0,0.0,0.0,0.743333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,mixed_exception_stress,1,6,0.5,0.333333,0.333333,0.0,0.166667,0.666667,0.333333,0.0,0.333333,0.166667,0.833333,0.333333,0.833333,0.166667,0.0,0.166667,0.166667,0.5375
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,mixed_exception_stress,2,6,0.166667,0.333333,0.166667,0.166667,0.0,0.5,0.0,0.0,0.166667,0.333333,0.166667,0.333333,0.833333,0.0,0.0,0.0,0.333333,0.225833
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,mixed_exception_stress,3,6,0.333333,0.666667,0.166667,0.0,0.0,0.666667,0.0,0.0,0.166667,0.5,0.333333,0.5,0.833333,0.166667,0.0,0.166667,0.5,0.445
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,mixed_exception_stress,4,6,0.5,0.166667,0.166667,0.166667,0.333333,0.5,0.0,0.0,0.0,0.5,0.0,0.166667,0.333333,0.0,0.0,0.0,0.333333,0.489167
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,mixed_exception_stress,5,6,0.666667,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.166667,0.166667,0.0,0.333333,0.166667,0.166667,0.0,0.333333,0.0,0.73
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,mixed_exception_stress,6,6,0.333333,0.5,0.333333,0.0,0.0,0.5,0.0,0.166667,0.0,0.666667,0.0,0.333333,0.833333,0.0,0.0,0.0,0.333333,0.445
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,mixed_exception_stress,7,6,0.666667,0.166667,0.166667,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.333333,0.333333,0.666667,0.166667,0.0,0.0,0.0,0.7425
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,mixed_exception_stress,8,6,0.666667,0.5,0.166667,0.0,0.0,0.0,0.166667,0.0,0.166667,0.166667,0.333333,0.333333,0.833333,0.0,0.0,0.166667,0.0,0.7275
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,bimanual_handoff,mixed_exception_stress,9,6,0.666667,0.5,0.333333,0.166667,0.333333,0.666667,0.333333,0.0,0.0,0.333333,0.5,0.166667,0.333333,0.166667,0.0,0.0,0.333333,0.6675
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,rare_contact_tail,0,6,0.5,0.666667,0.166667,0.333333,0.0,0.5,0.5,0.0,0.0,0.333333,0.333333,0.333333,0.666667,0.166667,0.0,0.0,0.5,0.508333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,rare_contact_tail,1,6,1.0,0.5,0.5,0.166667,0.0,0.333333,0.333333,0.0,0.0,0.666667,0.333333,0.0,0.666667,0.166667,0.0,0.0,0.0,1.0
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,rare_contact_tail,2,6,0.333333,0.5,0.333333,0.166667,0.0,0.5,0.166667,0.166667,0.5,0.333333,0.166667,0.333333,1.0,0.0,0.0,0.0,0.5,0.379167
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,rare_contact_tail,3,6,0.5,0.333333,0.166667,0.0,0.166667,0.666667,0.0,0.0,0.0,0.166667,0.333333,0.0,0.333333,0.0,0.0,0.0,0.5,0.57
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,rare_contact_tail,4,6,0.666667,0.5,0.166667,0.333333,0.166667,0.666667,0.0,0.0,0.166667,0.5,0.166667,0.0,0.333333,0.0,0.0,0.166667,0.166667,0.705833
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,rare_contact_tail,5,6,0.333333,0.333333,0.333333,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.5,0.333333,1.0,0.0,0.0,0.166667,0.5,0.410833
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,rare_contact_tail,6,6,0.833333,0.833333,0.0,0.166667,0.0,0.833333,0.166667,0.0,0.333333,0.0,0.0,0.166667,0.333333,0.166667,0.0,0.0,0.0,0.928333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,rare_contact_tail,7,6,0.5,0.666667,0.166667,0.0,0.0,0.5,0.0,0.0,0.0,0.333333,0.166667,0.333333,0.666667,0.166667,0.166667,0.0,0.333333,0.616667
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,rare_contact_tail,8,6,0.833333,0.5,0.166667,0.166667,0.0,0.333333,0.0,0.0,0.333333,0.5,0.0,0.5,0.5,0.333333,0.166667,0.0,0.0,0.861667
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,rare_contact_tail,9,6,0.5,0.833333,0.166667,0.0,0.0,0.5,0.333333,0.0,0.0,0.333333,0.333333,0.166667,0.5,0.166667,0.0,0.0,0.166667,0.605833
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,occluded_precondition,0,6,0.166667,0.333333,0.0,0.166667,0.0,0.5,0.166667,0.0,0.0,0.5,0.666667,0.333333,0.5,0.0,0.0,0.0,0.333333,0.193333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,occluded_precondition,1,6,0.5,0.666667,0.166667,0.0,0.0,0.333333,0.0,0.0,0.166667,0.0,0.166667,0.333333,0.666667,0.0,0.0,0.0,0.333333,0.595
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,occluded_precondition,2,6,0.666667,1.0,0.166667,0.0,0.166667,0.166667,0.0,0.166667,0.333333,0.333333,0.333333,0.166667,0.666667,0.166667,0.0,0.0,0.333333,0.769167
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,occluded_precondition,3,6,0.833333,0.833333,0.0,0.0,0.0,0.333333,0.166667,0.0,0.166667,0.333333,0.166667,0.0,0.666667,0.0,0.0,0.0,0.0,0.966667
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,occluded_precondition,4,6,0.5,0.833333,0.333333,0.0,0.333333,0.5,0.166667,0.0,0.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0.166667,0.333333,0.553333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,occluded_precondition,5,6,0.5,0.5,0.666667,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.333333,0.0,0.333333,0.5,0.166667,0.0,0.166667,0.333333,0.535833
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,occluded_precondition,6,6,0.5,0.5,0.666667,0.0,0.166667,0.833333,0.0,0.166667,0.333333,0.0,0.166667,0.5,0.333333,0.166667,0.0,0.166667,0.166667,0.550833
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,occluded_precondition,7,6,0.333333,1.0,0.5,0.0,0.166667,0.833333,0.166667,0.166667,0.0,0.5,0.166667,0.333333,0.5,0.0,0.166667,0.0,0.333333,0.459167
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,occluded_precondition,8,6,0.333333,0.833333,0.5,0.333333,0.0,0.666667,0.0,0.0,0.0,0.0,0.5,0.333333,0.333333,0.0,0.166667,0.333333,0.333333,0.404167
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,occluded_precondition,9,6,0.666667,0.5,0.333333,0.0,0.0,0.666667,0.166667,0.0,0.166667,0.666667,0.166667,0.166667,0.333333,0.0,0.166667,0.333333,0.166667,0.744167
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,embodiment_mismatch,0,6,0.666667,0.333333,0.333333,0.0,0.0,0.5,0.166667,0.166667,0.333333,0.166667,0.333333,0.333333,0.5,0.0,0.0,0.166667,0.0,0.71
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,embodiment_mismatch,1,6,0.333333,0.833333,0.5,0.0,0.166667,0.666667,0.166667,0.166667,0.166667,0.833333,0.0,0.333333,0.666667,0.166667,0.166667,0.0,0.166667,0.438333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,embodiment_mismatch,2,6,0.666667,0.5,0.333333,0.166667,0.166667,0.5,0.0,0.0,0.333333,0.333333,0.0,0.166667,0.5,0.333333,0.0,0.0,0.166667,0.708333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,embodiment_mismatch,3,6,0.5,0.5,0.166667,0.0,0.0,0.666667,0.166667,0.166667,0.0,0.0,0.333333,0.5,0.333333,0.0,0.333333,0.333333,0.5,0.549167
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,embodiment_mismatch,4,6,0.5,0.5,0.333333,0.166667,0.0,0.333333,0.0,0.166667,0.333333,0.5,0.333333,0.166667,0.833333,0.0,0.166667,0.5,0.333333,0.568333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,embodiment_mismatch,5,6,0.666667,0.5,0.166667,0.0,0.0,0.333333,0.0,0.0,0.166667,0.166667,0.166667,0.5,0.333333,0.166667,0.166667,0.0,0.0,0.7175
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,embodiment_mismatch,6,6,0.5,0.333333,0.166667,0.0,0.166667,0.333333,0.0,0.0,0.0,0.333333,0.5,0.166667,0.666667,0.0,0.0,0.166667,0.166667,0.57
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,embodiment_mismatch,7,6,0.666667,0.833333,0.166667,0.0,0.0,0.833333,0.166667,0.166667,0.0,0.5,0.166667,0.166667,0.333333,0.0,0.0,0.0,0.0,0.806667
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,embodiment_mismatch,8,6,0.666667,0.833333,0.166667,0.0,0.0,0.5,0.166667,0.0,0.333333,0.333333,0.166667,0.166667,0.333333,0.166667,0.0,0.0,0.333333,0.751667
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,embodiment_mismatch,9,6,0.833333,0.666667,0.333333,0.0,0.0,0.5,0.0,0.0,0.166667,0.333333,0.333333,0.0,0.166667,0.166667,0.0,0.0,0.166667,0.935
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,long_horizon_compounding,0,6,0.5,0.666667,0.0,0.0,0.0,0.5,0.333333,0.166667,0.0,0.166667,0.166667,0.0,0.333333,0.0,0.166667,0.0,0.333333,0.583333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,long_horizon_compounding,1,6,0.333333,1.0,0.166667,0.0,0.0,0.333333,0.166667,0.0,0.166667,0.333333,0.166667,0.333333,0.5,0.166667,0.0,0.333333,0.5,0.4275
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,long_horizon_compounding,2,6,0.666667,0.833333,0.5,0.0,0.166667,0.833333,0.166667,0.0,0.166667,0.166667,0.0,0.166667,0.666667,0.166667,0.0,0.0,0.333333,0.790833
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,long_horizon_compounding,3,6,0.666667,0.166667,0.333333,0.0,0.0,0.833333,0.166667,0.0,0.166667,0.333333,0.166667,0.0,0.666667,0.0,0.0,0.0,0.0,0.765
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,long_horizon_compounding,4,6,0.5,0.0,0.166667,0.166667,0.0,0.333333,0.166667,0.0,0.333333,0.166667,0.166667,0.333333,0.833333,0.0,0.0,0.0,0.333333,0.485
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,long_horizon_compounding,5,6,1.0,0.166667,0.166667,0.0,0.0,0.666667,0.333333,0.0,0.333333,0.666667,0.166667,0.0,0.5,0.166667,0.0,0.333333,0.0,1.0
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,long_horizon_compounding,6,6,0.333333,0.5,0.333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.333333,0.166667,0.5,0.0,0.0,0.333333,0.333333,0.433333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,long_horizon_compounding,7,6,0.333333,0.666667,0.0,0.0,0.0,0.666667,0.166667,0.0,0.166667,0.5,0.166667,0.333333,0.5,0.166667,0.0,0.0,0.5,0.415833
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,long_horizon_compounding,8,6,0.833333,0.666667,0.166667,0.166667,0.0,0.333333,0.0,0.0,0.333333,0.333333,0.333333,0.166667,0.5,0.166667,0.0,0.166667,0.0,0.905833
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,long_horizon_compounding,9,6,0.666667,0.5,0.0,0.0,0.0,0.333333,0.333333,0.0,0.333333,0.0,0.333333,0.333333,0.5,0.0,0.0,0.333333,0.0,0.698333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,spurious_visual_shortcut,0,6,0.166667,0.666667,0.166667,0.0,0.166667,0.333333,0.166667,0.0,0.166667,0.333333,0.333333,0.0,0.666667,0.166667,0.0,0.0,0.666667,0.24
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,spurious_visual_shortcut,1,6,0.666667,0.666667,0.0,0.0,0.0,0.666667,0.166667,0.0,0.166667,0.166667,0.333333,0.166667,0.333333,0.166667,0.0,0.0,0.166667,0.761667
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,spurious_visual_shortcut,2,6,0.833333,0.333333,0.0,0.0,0.0,0.5,0.166667,0.0,0.333333,0.333333,0.166667,0.333333,0.833333,0.5,0.333333,0.0,0.0,0.901667
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,spurious_visual_shortcut,3,6,0.833333,0.166667,0.166667,0.0,0.166667,0.666667,0.166667,0.333333,0.0,0.333333,0.166667,0.333333,0.5,0.166667,0.0,0.0,0.0,0.871667
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,spurious_visual_shortcut,4,6,0.666667,0.5,0.5,0.0,0.0,0.666667,0.0,0.166667,0.333333,0.666667,0.5,0.166667,0.5,0.0,0.0,0.166667,0.166667,0.764167
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,spurious_visual_shortcut,5,6,0.333333,0.5,0.166667,0.166667,0.0,0.5,0.166667,0.0,0.333333,0.333333,0.333333,0.166667,1.0,0.0,0.0,0.0,0.333333,0.408333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,spurious_visual_shortcut,6,6,0.5,0.5,0.5,0.166667,0.0,0.5,0.0,0.0,0.0,0.333333,0.333333,0.5,0.5,0.166667,0.0,0.0,0.333333,0.548333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,spurious_visual_shortcut,7,6,0.166667,0.5,0.0,0.0,0.0,0.5,0.333333,0.166667,0.0,0.166667,0.166667,0.0,1.0,0.166667,0.0,0.166667,0.5,0.276667
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,spurious_visual_shortcut,8,6,0.833333,0.5,0.166667,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.333333,0.333333,0.166667,0.166667,0.0,0.166667,0.0,0.0,0.869167
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,spurious_visual_shortcut,9,6,0.666667,0.5,0.166667,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.166667,0.333333,0.666667,0.0,0.166667,0.0,0.0,0.789167
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,recovery_scarce_failure,0,6,0.666667,0.666667,0.5,0.0,0.0,0.5,0.0,0.0,0.166667,0.5,0.166667,0.333333,0.166667,0.0,0.0,0.0,0.0,0.7475
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,recovery_scarce_failure,1,6,0.666667,0.166667,0.0,0.0,0.5,0.333333,0.166667,0.166667,0.5,0.166667,0.166667,0.5,0.833333,0.0,0.0,0.0,0.0,0.625
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,recovery_scarce_failure,2,6,0.833333,0.333333,0.166667,0.0,0.0,0.333333,0.0,0.0,0.0,0.166667,0.333333,0.333333,0.5,0.333333,0.0,0.0,0.0,0.9025
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,recovery_scarce_failure,3,6,0.5,0.333333,0.333333,0.0,0.0,0.666667,0.166667,0.0,0.166667,0.333333,0.166667,0.333333,0.666667,0.0,0.0,0.0,0.333333,0.565833
